2,0.0100000000000000002,128,8,16,16,8,3,7,5,5,0.0456999999999999976,0.0986999999999999961,0.0111000000000000005,0.0422000000000000014,0.0100999999999999996,0.0396999999999999992,0.00820000000000000069,0.0347000000000000017,0.00779999999999999964,0.0337000000000000008,0.00679999999999999962,0.0310999999999999992,0.00659999999999999996,0.0303000000000000005,0.00589999999999999986,0.0281,0.00559999999999999994,0.0275999999999999995,0.0050000000000000001,0.0258999999999999994,0.00169999999999999991,0.0138999999999999992
1,0.0100000000000000002,32,4,8,8,1,3,3,7,5,0.0276999999999999989,0.080699999999999994,0.0112999999999999993,0.0439000000000000015,0.0105000000000000007,0.0420999999999999985,0.00880000000000000053,0.0372999999999999998,0.00850000000000000061,0.0364999999999999977,0.00770000000000000025,0.0344,0.00749999999999999972,0.033500000000000002,0.00689999999999999988,0.0320000000000000007,0.00679999999999999962,0.0315000000000000002,0.0064999999999999997,0.0307000000000000016,0.00389999999999999982,0.0223999999999999998
3,0.00100000000000000002,1024,1,8,4,16,3,3,3,3,0.0801999999999999935,0.154499999999999998,0.0565000000000000016,0.110000000000000001,0.0323000000000000023,0.0937999999999999945,0.0357000000000000026,0.0801999999999999935,0.0212999999999999995,0.0693000000000000005,0.0254999999999999984,0.0671999999999999958,0.0177000000000000005,0.060699999999999997,0.0190999999999999989,0.0587000000000000022,0.0158000000000000015,0.0558000000000000024,0.0166000000000000002,0.0539000000000000035,0.00589999999999999986,0.0282999999999999988
1,0.0500000000000000028,32,1,1,8,4,5,3,5,5,0.0713000000000000023,0.135099999999999998,0.0383999999999999966,0.067000000000000004,0.0374000000000000027,0.0648999999999999994,0.0352000000000000021,0.0604000000000000023,0.0350999999999999993,0.059799999999999999,0.0338999999999999996,0.0572000000000000008,0.0337999999999999967,0.0568999999999999992,0.0330999999999999975,0.0556999999999999995,0.0330999999999999975,0.0553000000000000019,0.0326999999999999999,0.0544999999999999998,0.0311999999999999986,0.0481999999999999998
1,0.0100000000000000002,32,16,8,8,1,3,3,5,7,0.0265999999999999986,0.0801999999999999935,0.0119000000000000009,0.0454999999999999988,0.0108000000000000006,0.0425000000000000031,0.00830000000000000009,0.0366000000000000006,0.00790000000000000077,0.0345999999999999988,0.00700000000000000015,0.0330000000000000016,0.00659999999999999996,0.0309999999999999998,0.00600000000000000012,0.0294999999999999984,0.00589999999999999986,0.0287999999999999992,0.00559999999999999994,0.0282999999999999988,0.00279999999999999997,0.0181000000000000015
2,0.0100000000000000002,32,1,8,1,16,7,5,7,5,0.053400000000000003,0.112299999999999997,0.0086999999999999994,0.0366000000000000006,0.00770000000000000025,0.0335999999999999979,0.00559999999999999994,0.0274000000000000007,0.00519999999999999976,0.0263999999999999999,0.00440000000000000027,0.0236999999999999988,0.00419999999999999974,0.0231999999999999984,0.00370000000000000016,0.0217000000000000005,0.0035999999999999999,0.0212000000000000001,0.00329999999999999998,0.0200000000000000004,0.0019,0.0143000000000000002
3,0.100000000000000006,32,16,1,8,1,5,3,5,5,0.941899999999999959,0.177699999999999997,0.111399999999999999,0.112000000000000002,0.130700000000000011,0.111399999999999999,0.13020000000000001,0.112299999999999997,0.130899999999999989,0.111399999999999999,0.13020000000000001,0.13020000000000001,0.130599999999999994,0.111399999999999999,0,0,0,0,0,0,0.114000000000000004,0.132500000000000007
2,0.0100000000000000002,1024,4,8,16,16,3,5,7,7,0.0932000000000000051,0.163200000000000012,0.0677999999999999992,0.132700000000000012,0.0522000000000000033,0.125799999999999995,0.0483000000000000027,0.101800000000000002,0.0355999999999999997,0.094200000000000006,0.033500000000000002,0.0845000000000000057,0.0252000000000000002,0.0773999999999999966,0.0256000000000000012,0.0714999999999999941,0.0210000000000000013,0.0672999999999999987,0.0206000000000000003,0.0632000000000000062,0.00850000000000000061,0.0359000000000000014
3,0.0500000000000000028,1024,4,4,16,16,7,7,5,5,0.551799999999999957,0.198899999999999993,0.110000000000000001,0.133899999999999991,0.110700000000000007,0.135000000000000009,0.110000000000000001,0.134300000000000003,0.110899999999999999,0.135300000000000004,0.110000000000000001,0.133800000000000002,0.110399999999999998,0.134699999999999986,0.110000000000000001,0.134500000000000008,0.110600000000000004,0.134899999999999992,0.110000000000000001,0.134300000000000003,0.112500000000000003,0.136800000000000005
3,0.0100000000000000002,128,8,1,16,16,5,5,7,5,0.111699999999999994,0.144100000000000006,0.109299999999999994,0.140699999999999992,0.110000000000000001,0.141199999999999992,0.109299999999999994,0.140600000000000003,0.109799999999999995,0.140999999999999986,0.109299999999999994,0.140399999999999997,0.109799999999999995,0.141100000000000003,0.109299999999999994,0.140699999999999992,0.109899999999999998,0.141100000000000003,0.109299999999999994,0.140500000000000014,0.111799999999999997,0.14280000000000001
2,0.00100000000000000002,1024,8,16,16,4,7,5,3,3,0.101900000000000004,0.142199999999999993,0.0916000000000000009,0.141999999999999987,0.086099999999999996,0.143800000000000011,0.0848000000000000004,0.13600000000000001,0.0822999999999999982,0.134800000000000003,0.0819000000000000006,0.129399999999999987,0.0801000000000000045,0.128500000000000003,0.0796000000000000041,0.125,0.0782000000000000056,0.124100000000000002,0.0776000000000000023,0.1216,0.0447999999999999995,0.0830000000000000043
3,0.100000000000000006,32,4,1,8,16,7,7,7,3,33.0728000000000009,0.403200000000000003,0.110399999999999998,0.134899999999999992,0.110899999999999999,0.135800000000000004,0.110399999999999998,0.134599999999999997,0.110799999999999996,0.135699999999999987,0.110399999999999998,0.135699999999999987,0.111100000000000004,0.13600000000000001,0.110399999999999998,0.135800000000000004,0.111000000000000001,0.13600000000000001,0.110399999999999998,0.136300000000000004,0.1129,0.137800000000000006
1,0.0500000000000000028,32,1,1,4,16,5,7,3,3,0.0637999999999999956,0.119300000000000003,0.0231999999999999984,0.0630000000000000004,0.0218999999999999993,0.0609000000000000027,0.0195999999999999994,0.0565000000000000016,0.0189999999999999995,0.0539000000000000035,0.0177000000000000005,0.0507999999999999979,0.0173999999999999988,0.0498999999999999999,0.0166999999999999996,0.048000000000000001,0.0165000000000000008,0.0476000000000000034,0.0160000000000000003,0.0468000000000000013,0.00730000000000000007,0.0338999999999999996
2,0.00100000000000000002,128,4,4,8,1,7,7,3,3,0.0601000000000000006,0.120499999999999996,0.0251000000000000008,0.0728000000000000036,0.0233000000000000013,0.0698000000000000009,0.0198000000000000016,0.0625,0.0189999999999999995,0.0606000000000000011,0.0171000000000000006,0.0568000000000000033,0.0165000000000000008,0.0553999999999999979,0.0151000000000000006,0.0519000000000000017,0.0145000000000000007,0.0512000000000000025,0.0134000000000000005,0.0487000000000000002,0.0057999999999999996,0.0286999999999999998
3,0.0500000000000000028,128,8,8,4,8,3,3,5,7,8.6463000000000001,0.374400000000000011,0.111399999999999999,0.13020000000000001,0.111899999999999999,0.130500000000000005,0.111399999999999999,0.13020000000000001,0.1124,0.131000000000000005,0.111399999999999999,0.13020000000000001,0.112000000000000002,0.130700000000000011,0.111399999999999999,0.13020000000000001,0,0,0,0,0.114000000000000004,0.132500000000000007
1,0.0500000000000000028,128,1,16,4,1,7,7,3,5,0.112100000000000005,0.131000000000000005,0.111399999999999999,0.130399999999999988,0.0926000000000000018,0.121099999999999999,0.0171000000000000006,0.0582000000000000017,0.0156999999999999987,0.0536999999999999977,0.0111000000000000005,0.0432999999999999982,0.0111000000000000005,0.0434000000000000011,0.0111000000000000005,0.046199999999999998,0.00940000000000000037,0.0391999999999999987,0.00800000000000000017,0.0357999999999999985,0.00389999999999999982,0.0219999999999999987
